,false_positive_rate,true_positive_rate,auc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
0,0.0,0.0,0.9476412688888558,0.8708976833976834,0.8793436293436293,0.8624517374517374,0.8647365923113431,0.8793436293436293,0.8719789423307011,0.7419012199144105
1,0.0,0.00016087516087516087,,,,,,,,
2,0.0,0.00048262548262548264,,,,,,,,
3,0.0,0.22715572715572716,,,,,,,,
4,0.00016087516087516087,0.22715572715572716,,,,,,,,
5,0.00016087516087516087,0.2519305019305019,,,,,,,,
6,0.00032175032175032174,0.2519305019305019,,,,,,,,
7,0.00032175032175032174,0.2728442728442728,,,,,,,,
8,0.00048262548262548264,0.2728442728442728,,,,,,,,
9,0.00048262548262548264,0.29987129987129985,,,,,,,,
10,0.0006435006435006435,0.29987129987129985,,,,,,,,
11,0.0006435006435006435,0.31064993564993565,,,,,,,,
12,0.0008043758043758043,0.31064993564993565,,,,,,,,
13,0.0008043758043758043,0.31724581724581724,,,,,,,,
14,0.0009652509652509653,0.31724581724581724,,,,,,,,
15,0.0009652509652509653,0.32094594594594594,,,,,,,,
16,0.0011261261261261261,0.32094594594594594,,,,,,,,
17,0.0011261261261261261,0.3318854568854569,,,,,,,,
18,0.001287001287001287,0.3318854568854569,,,,,,,,
19,0.001287001287001287,0.3453989703989704,,,,,,,,
20,0.0014478764478764478,0.3453989703989704,,,,,,,,
21,0.0014478764478764478,0.3524774774774775,,,,,,,,
22,0.0016087516087516086,0.3524774774774775,,,,,,,,
23,0.0016087516087516086,0.35312097812097815,,,,,,,,
24,0.0017696267696267697,0.35312097812097815,,,,,,,,
25,0.0017696267696267697,0.35456885456885456,,,,,,,,
26,0.0019305019305019305,0.35456885456885456,,,,,,,,
27,0.0019305019305019305,0.35601673101673104,,,,,,,,
28,0.0020913770913770914,0.35601673101673104,,,,,,,,
29,0.0020913770913770914,0.3614864864864865,,,,,,,,
30,0.0022522522522522522,0.3614864864864865,,,,,,,,
31,0.0022522522522522522,0.37564350064350066,,,,,,,,
32,0.002413127413127413,0.37564350064350066,,,,,,,,
33,0.002413127413127413,0.37934362934362936,,,,,,,,
34,0.002574002574002574,0.37934362934362936,,,,,,,,
35,0.002574002574002574,0.3798262548262548,,,,,,,,
36,0.0027348777348777348,0.3798262548262548,,,,,,,,
37,0.0027348777348777348,0.3824002574002574,,,,,,,,
38,0.0028957528957528956,0.3824002574002574,,,,,,,,
39,0.0028957528957528956,0.38433075933075933,,,,,,,,
40,0.0032175032175032173,0.38433075933075933,,,,,,,,
41,0.0032175032175032173,0.38674388674388677,,,,,,,,
42,0.0033783783783783786,0.38674388674388677,,,,,,,,
43,0.0033783783783783786,0.39285714285714285,,,,,,,,
44,0.0035392535392535394,0.39285714285714285,,,,,,,,
45,0.0035392535392535394,0.40025740025740025,,,,,,,,
46,0.003861003861003861,0.40025740025740025,,,,,,,,
47,0.003861003861003861,0.4037966537966538,,,,,,,,
48,0.004021879021879022,0.4037966537966538,,,,,,,,
49,0.004021879021879022,0.4095881595881596,,,,,,,,
50,0.004182754182754183,0.4095881595881596,,,,,,,,
51,0.004182754182754183,0.4157014157014157,,,,,,,,
52,0.004343629343629344,0.4157014157014157,,,,,,,,
53,0.004343629343629344,0.4174710424710425,,,,,,,,
54,0.0045045045045045045,0.4174710424710425,,,,,,,,
55,0.0045045045045045045,0.42004504504504503,,,,,,,,
56,0.004665379665379665,0.42004504504504503,,,,,,,,
57,0.004665379665379665,0.42487129987129985,,,,,,,,
58,0.004826254826254826,0.42487129987129985,,,,,,,,
59,0.004826254826254826,0.42905405405405406,,,,,,,,
60,0.004987129987129987,0.42905405405405406,,,,,,,,
61,0.004987129987129987,0.44626769626769625,,,,,,,,
62,0.005148005148005148,0.44626769626769625,,,,,,,,
63,0.005148005148005148,0.4465894465894466,,,,,,,,
64,0.005308880308880309,0.4465894465894466,,,,,,,,
65,0.005308880308880309,0.4477155727155727,,,,,,,,
66,0.0054697554697554695,0.4477155727155727,,,,,,,,
67,0.0054697554697554695,0.449002574002574,,,,,,,,
68,0.00563063063063063,0.449002574002574,,,,,,,,
69,0.00563063063063063,0.4510939510939511,,,,,,,,
70,0.005791505791505791,0.4510939510939511,,,,,,,,
71,0.005791505791505791,0.4588159588159588,,,,,,,,
72,0.005952380952380952,0.4588159588159588,,,,,,,,
73,0.005952380952380952,0.45994208494208494,,,,,,,,
74,0.006113256113256113,0.45994208494208494,,,,,,,,
75,0.006113256113256113,0.4634813384813385,,,,,,,,
76,0.006274131274131274,0.4634813384813385,,,,,,,,
77,0.006274131274131274,0.4740990990990991,,,,,,,,
78,0.006595881595881596,0.4740990990990991,,,,,,,,
79,0.006595881595881596,0.47554697554697556,,,,,,,,
80,0.006756756756756757,0.47554697554697556,,,,,,,,
81,0.006756756756756757,0.47731660231660233,,,,,,,,
82,0.006917631917631918,0.47731660231660233,,,,,,,,
83,0.006917631917631918,0.47796010296010294,,,,,,,,
84,0.007078507078507079,0.47796010296010294,,,,,,,,
85,0.007078507078507079,0.4782818532818533,,,,,,,,
86,0.00723938223938224,0.4782818532818533,,,,,,,,
87,0.00723938223938224,0.4786036036036036,,,,,,,,
88,0.007561132561132561,0.4786036036036036,,,,,,,,
89,0.007561132561132561,0.4856821106821107,,,,,,,,
90,0.007722007722007722,0.4856821106821107,,,,,,,,
91,0.007722007722007722,0.48664736164736166,,,,,,,,
92,0.007882882882882882,0.48664736164736166,,,,,,,,
93,0.007882882882882882,0.4888996138996139,,,,,,,,
94,0.008043758043758044,0.4888996138996139,,,,,,,,
