,precision,recall,aupr
0,0.5204207334407277,1.0,0.9630352913695542
1,0.5203752843062927,0.9998179169701383,
2,0.5204246043029097,0.9998179169701383,
3,0.5204739336492891,0.9998179169701383,
4,0.5205232723480898,0.9998179169701383,
5,0.5205726204019719,0.9998179169701383,
6,0.5206219778135963,0.9998179169701383,
7,0.5207207207207207,0.9998179169701383,
8,0.5207701062215478,0.9998179169701383,
9,0.5208195010907711,0.9998179169701383,
10,0.5208689053310567,0.9998179169701383,
11,0.5209183189450717,0.9998179169701383,
12,0.5209677419354839,0.9998179169701383,
13,0.5210171743049625,0.9998179169701383,
14,0.5210666160561777,0.9998179169701383,
15,0.5211655277145026,0.9998179169701383,
16,0.5212149976269578,0.9998179169701383,
17,0.5212644769318397,0.9998179169701383,
18,0.5213139656318238,0.9998179169701383,
19,0.521363463729586,0.9998179169701383,
20,0.5214129712278036,0.9998179169701383,
21,0.5214624881291547,0.9998179169701383,
22,0.5215120144363188,0.9998179169701383,
23,0.5216110952788069,0.9998179169701383,
24,0.5216606498194946,0.9998179169701383,
25,0.5217102137767221,0.9998179169701383,
26,0.5217597871531737,0.9998179169701383,
27,0.5218589621744916,0.9998179169701383,
28,0.5219085638247315,0.9998179169701383,
29,0.521958174904943,0.9998179169701383,
30,0.5220077954178154,0.9998179169701383,
31,0.5220574253660392,0.9998179169701383,
32,0.5221070647523058,0.9998179169701383,
33,0.5221567135793077,0.9998179169701383,
34,0.5222063718497385,0.9998179169701383,
35,0.5223057167316656,0.9998179169701383,
36,0.522355403348554,0.9998179169701383,
37,0.5224050994196556,0.9998179169701383,
38,0.5224548049476689,0.9998179169701383,
39,0.5225045199352936,0.9998179169701383,
40,0.5226039783001808,0.9998179169701383,
41,0.5226537216828478,0.9998179169701383,
42,0.5227034745359352,0.9998179169701383,
43,0.5227532368621478,0.9998179169701383,
44,0.5228030086641912,0.9998179169701383,
45,0.5228527899447725,0.9998179169701383,
46,0.5229025807065993,0.9998179169701383,
47,0.522952380952381,0.9998179169701383,
48,0.5230021906848271,0.9998179169701383,
49,0.5230520099066489,0.9998179169701383,
50,0.5231018386205583,0.9998179169701383,
51,0.5231516768292683,0.9998179169701383,
52,0.5232015245354931,0.9998179169701383,
53,0.5232513817419477,0.9998179169701383,
54,0.5233012484513485,0.9998179169701383,
55,0.5233511246664125,0.9998179169701383,
56,0.523401010389858,0.9998179169701383,
57,0.5234509056244042,0.9998179169701383,
58,0.5235008103727715,0.9998179169701383,
59,0.5235507246376812,0.9998179169701383,
60,0.5236006484218556,0.9998179169701383,
61,0.5236505817280183,0.9998179169701383,
62,0.5237005245588937,0.9998179169701383,
63,0.5237504769172072,0.9998179169701383,
64,0.5238004388056854,0.9998179169701383,
65,0.5238504102270559,0.9998179169701383,
66,0.5239003911840473,0.9998179169701383,
67,0.5239503816793893,0.9998179169701383,
68,0.5240003817158125,0.9998179169701383,
69,0.5240503912960489,0.9998179169701383,
70,0.524100410422831,0.9998179169701383,
71,0.5241504390988927,0.9998179169701383,
72,0.524200477326969,0.9998179169701383,
73,0.5242505251097956,0.9998179169701383,
74,0.5243005824501098,0.9998179169701383,
75,0.5243506493506493,0.9998179169701383,
76,0.5244007258141534,0.9998179169701383,
77,0.524450811843362,0.9998179169701383,
78,0.5245009074410163,0.9998179169701383,
79,0.5245510126098586,0.9998179169701383,
80,0.5246011273526321,0.9998179169701383,
81,0.524651251672081,0.9998179169701383,
82,0.5247013855709508,0.9998179169701383,
83,0.5247515290519877,0.9998179169701383,
84,0.5248016821179394,0.9998179169701383,
85,0.5248518447715542,0.9998179169701383,
86,0.5249020170155817,0.9998179169701383,
87,0.5249521988527724,0.9998179169701383,
88,0.5250023902858781,0.9998179169701383,
89,0.5250525913176516,0.9998179169701383,
90,0.5251028019508464,0.9998179169701383,
91,0.5251530221882172,0.9998179169701383,
92,0.5252032520325203,0.9998179169701383,
93,0.5252534914865123,0.9998179169701383,
94,0.5253037405529513,0.9998179169701383,
95,0.5253539992345962,0.9998179169701383,
96,0.5254042675342072,0.9998179169701383,
97,0.5254545454545455,0.9998179169701383,
98,0.5255551301684533,0.9998179169701383,
99,0.5256054369675505,0.9998179169701383,
100,0.5256557533984301,0.9998179169701383,
101,0.5257564151666029,0.9998179169701383,
102,0.5258067605094322,0.9998179169701383,
103,0.5258571154951158,0.9998179169701383,
104,0.5259074801264246,0.9998179169701383,
105,0.5259578544061303,0.9998179169701383,
106,0.5260082383370055,0.9998179169701383,
107,0.5260586319218241,0.9998179169701383,
108,0.5261090351633612,0.9998179169701383,
109,0.5261594480643925,0.9998179169701383,
110,0.5262098706276953,0.9998179169701383,
111,0.5262603028560475,0.9998179169701383,
