,precision,recall,aupr
0,0.5008863819500403,1.0,0.9525323812812304
1,0.5008461600451285,0.9998391248391248,
2,0.500886524822695,0.9998391248391248,
3,0.5009268961070363,0.9998391248391248,
4,0.500967273899726,0.9998391248391248,
5,0.5010076582023377,0.9998391248391248,
6,0.5010480490164463,0.9998391248391248,
7,0.5010884463436266,0.9998391248391248,
8,0.501128850185454,0.9998391248391248,
9,0.5011692605435045,0.9998391248391248,
10,0.5012096774193548,0.9998391248391248,
11,0.5012501008145818,0.9998391248391248,
12,0.5013309671694764,0.9998391248391248,
13,0.5013714101323007,0.9998391248391248,
14,0.5014118596208148,0.9998391248391248,
15,0.5014523156365983,0.9998391248391248,
16,0.5014927781812314,0.9998391248391248,
17,0.5015332472562943,0.9998391248391248,
18,0.5015737228633685,0.9998391248391248,
19,0.5016142050040355,0.9998391248391248,
20,0.5016546936798774,0.9998391248391248,
21,0.5016951888924766,0.9998391248391248,
22,0.5017356906434165,0.9998391248391248,
23,0.5018167137666532,0.9998391248391248,
24,0.5018572351421189,0.9998391248391248,
25,0.5018977630622627,0.9998391248391248,
26,0.5019382975286707,0.9998391248391248,
27,0.5019788385429287,0.9998391248391248,
28,0.5020193861066236,0.9998391248391248,
29,0.5020599402213426,0.9998391248391248,
30,0.5021005008886734,0.9998391248391248,
31,0.5021410681102044,0.9998391248391248,
32,0.5021816418875242,0.9998391248391248,
33,0.5022222222222222,0.9998391248391248,
34,0.5022628091158882,0.9998391248391248,
35,0.5023440025864856,0.9998391248391248,
36,0.5023846091665993,0.9998391248391248,
37,0.5024252223120452,0.9998391248391248,
38,0.5024658420244159,0.9998391248391248,
39,0.502506468305304,0.9998391248391248,
40,0.5025877405790069,0.9998391248391248,
41,0.5026690391459074,0.9998391248391248,
42,0.5027096982932945,0.9998391248391248,
43,0.5027503640187672,0.9998391248391248,
44,0.502791036323922,0.9998391248391248,
45,0.502831715210356,0.9998391248391248,
46,0.5028724006796667,0.9998391248391248,
47,0.502913092733452,0.9998391248391248,
48,0.5029537913733106,0.9998391248391248,
49,0.5029944966008417,0.9998391248391248,
50,0.5030352084176447,0.9998391248391248,
51,0.5030759268253198,0.9998391248391248,
52,0.5031166518254675,0.9998391248391248,
53,0.5031573834196891,0.9998391248391248,
54,0.5031981216095862,0.9998391248391248,
55,0.5032388663967612,0.9998391248391248,
56,0.5033203757693554,0.9998391248391248,
57,0.5033611403579817,0.9998391248391248,
58,0.5034019115502997,0.9998391248391248,
59,0.5034426893479141,0.9998391248391248,
60,0.5034834737524303,0.9998391248391248,
61,0.5035242647654541,0.9998391248391248,
62,0.5035650623885918,0.9998391248391248,
63,0.5036058666234503,0.9998391248391248,
64,0.5036466774716369,0.9998391248391248,
65,0.5036874949347597,0.9998391248391248,
66,0.5037283190144269,0.9998391248391248,
67,0.5037691497122477,0.9998391248391248,
68,0.5038099870298314,0.9998391248391248,
69,0.503850830968788,0.9998391248391248,
70,0.503891681530728,0.9998391248391248,
71,0.5039325387172626,0.9998391248391248,
72,0.5039734025300032,0.9998391248391248,
73,0.504014272970562,0.9998391248391248,
