,false_positive_rate,true_positive_rate,auc,accuracy,sensitivity,specificity,precision,recall,f1,mcc
0,0.0,0.0,0.9744695700595798,0.9412805662805663,0.9908301158301158,0.8917310167310167,0.9014929742388759,0.9908301158301158,0.9440527283874923,0.8869269692665297
1,0.0,0.00016087516087516087,,,,,,,,
2,0.0,0.0011261261261261261,,,,,,,,
3,0.00016087516087516087,0.0011261261261261261,,,,,,,,
4,0.00016087516087516087,0.0014478764478764478,,,,,,,,
5,0.00032175032175032174,0.0014478764478764478,,,,,,,,
6,0.00032175032175032174,0.005148005148005148,,,,,,,,
7,0.00048262548262548264,0.005148005148005148,,,,,,,,
8,0.00048262548262548264,0.006917631917631918,,,,,,,,
9,0.0008043758043758043,0.006917631917631918,,,,,,,,
10,0.0008043758043758043,0.007078507078507079,,,,,,,,
11,0.0009652509652509653,0.007078507078507079,,,,,,,,
12,0.0009652509652509653,0.008687258687258687,,,,,,,,
13,0.0011261261261261261,0.008687258687258687,,,,,,,,
14,0.0011261261261261261,0.010456885456885457,,,,,,,,
15,0.001287001287001287,0.010456885456885457,,,,,,,,
16,0.001287001287001287,0.013191763191763193,,,,,,,,
17,0.0014478764478764478,0.013191763191763193,,,,,,,,
18,0.0014478764478764478,0.015283140283140283,,,,,,,,
19,0.0016087516087516086,0.015283140283140283,,,,,,,,
20,0.0016087516087516086,0.019144144144144143,,,,,,,,
21,0.0017696267696267697,0.019144144144144143,,,,,,,,
22,0.0017696267696267697,0.021557271557271558,,,,,,,,
23,0.0019305019305019305,0.021557271557271558,,,,,,,,
24,0.0019305019305019305,0.02203989703989704,,,,,,,,
25,0.0020913770913770914,0.02203989703989704,,,,,,,,
26,0.0020913770913770914,0.02252252252252252,,,,,,,,
27,0.0022522522522522522,0.02252252252252252,,,,,,,,
28,0.0022522522522522522,0.023487773487773488,,,,,,,,
29,0.002413127413127413,0.023487773487773488,,,,,,,,
30,0.002413127413127413,0.027187902187902187,,,,,,,,
31,0.002574002574002574,0.027187902187902187,,,,,,,,
32,0.002574002574002574,0.02750965250965251,,,,,,,,
33,0.0027348777348777348,0.02750965250965251,,,,,,,,
34,0.0027348777348777348,0.03523166023166023,,,,,,,,
35,0.0030566280566280564,0.03523166023166023,,,,,,,,
36,0.0030566280566280564,0.046975546975546977,,,,,,,,
37,0.0032175032175032173,0.046975546975546977,,,,,,,,
38,0.0032175032175032173,0.04906692406692407,,,,,,,,
39,0.0033783783783783786,0.04906692406692407,,,,,,,,
40,0.0033783783783783786,0.050353925353925355,,,,,,,,
41,0.0035392535392535394,0.050353925353925355,,,,,,,,
42,0.0035392535392535394,0.05341055341055341,,,,,,,,
43,0.0037001287001287003,0.05341055341055341,,,,,,,,
44,0.0037001287001287003,0.053732303732303734,,,,,,,,
45,0.003861003861003861,0.053732303732303734,,,,,,,,
46,0.003861003861003861,0.05614543114543115,,,,,,,,
47,0.004021879021879022,0.05614543114543115,,,,,,,,
48,0.004021879021879022,0.06467181467181467,,,,,,,,
49,0.004182754182754183,0.06467181467181467,,,,,,,,
50,0.004182754182754183,0.064993564993565,,,,,,,,
51,0.004343629343629344,0.064993564993565,,,,,,,,
52,0.004343629343629344,0.0686936936936937,,,,,,,,
53,0.0045045045045045045,0.0686936936936937,,,,,,,,
54,0.0045045045045045045,0.0694980694980695,,,,,,,,
55,0.004665379665379665,0.0694980694980695,,,,,,,,
56,0.004665379665379665,0.07255469755469755,,,,,,,,
57,0.004987129987129987,0.07255469755469755,,,,,,,,
58,0.004987129987129987,0.08011583011583012,,,,,,,,
59,0.005148005148005148,0.08011583011583012,,,,,,,,
60,0.005148005148005148,0.08622908622908623,,,,,,,,
61,0.005308880308880309,0.08622908622908623,,,,,,,,
62,0.005308880308880309,0.08832046332046332,,,,,,,,
63,0.0054697554697554695,0.08832046332046332,,,,,,,,
64,0.0054697554697554695,0.09475546975546975,,,,,,,,
65,0.00563063063063063,0.09475546975546975,,,,,,,,
66,0.00563063063063063,0.09652509652509653,,,,,,,,
67,0.005791505791505791,0.09652509652509653,,,,,,,,
68,0.005791505791505791,0.09877734877734878,,,,,,,,
69,0.005952380952380952,0.09877734877734878,,,,,,,,
70,0.005952380952380952,0.10086872586872588,,,,,,,,
71,0.006113256113256113,0.10086872586872588,,,,,,,,
72,0.006113256113256113,0.10424710424710425,,,,,,,,
73,0.006435006435006435,0.10424710424710425,,,,,,,,
74,0.006435006435006435,0.10617760617760617,,,,,,,,
75,0.006595881595881596,0.10617760617760617,,,,,,,,
76,0.006595881595881596,0.1130952380952381,,,,,,,,
77,0.006756756756756757,0.1130952380952381,,,,,,,,
78,0.006756756756756757,0.12194337194337194,,,,,,,,
79,0.006917631917631918,0.12194337194337194,,,,,,,,
80,0.006917631917631918,0.12725225225225226,,,,,,,,
81,0.007078507078507079,0.12725225225225226,,,,,,,,
82,0.007078507078507079,0.1311132561132561,,,,,,,,
83,0.00723938223938224,0.1311132561132561,,,,,,,,
84,0.00723938223938224,0.13513513513513514,,,,,,,,
85,0.0074002574002574005,0.13513513513513514,,,,,,,,
86,0.0074002574002574005,0.13626126126126126,,,,,,,,
87,0.007561132561132561,0.13626126126126126,,,,,,,,
88,0.007561132561132561,0.14108751608751607,,,,,,,,
89,0.007722007722007722,0.14108751608751607,,,,,,,,
90,0.007722007722007722,0.16023166023166024,,,,,,,,
91,0.007882882882882882,0.16023166023166024,,,,,,,,
92,0.007882882882882882,0.1615186615186615,,,,,,,,
93,0.008043758043758044,0.1615186615186615,,,,,,,,
94,0.008043758043758044,0.16827541827541828,,,,,,,,
95,0.008204633204633204,0.16827541827541828,,,,,,,,
96,0.008204633204633204,0.1739060489060489,,,,,,,,
97,0.008365508365508366,0.1739060489060489,,,,,,,,
98,0.008365508365508366,0.18725868725868725,,,,,,,,
99,0.008526383526383526,0.18725868725868725,,,,,,,,
100,0.008526383526383526,0.18902831402831402,,,,,,,,
101,0.008687258687258687,0.18902831402831402,,,,,,,,
102,0.008687258687258687,0.19851994851994853,,,,,,,,
103,0.009009009009009009,0.19851994851994853,,,,,,,,
104,0.009009009009009009,0.2096203346203346,,,,,,,,
105,0.00916988416988417,0.2096203346203346,,,,,,,,
106,0.00916988416988417,0.21573359073359075,,,,,,,,
107,0.00933075933075933,0.21573359073359075,,,,,,,,
108,0.00933075933075933,0.2183075933075933,,,,,,,,
109,0.009491634491634492,0.2183075933075933,,,,,,,,
110,0.009491634491634492,0.22168597168597168,,,,,,,,
111,0.009652509652509652,0.22168597168597168,,,,,,,,
112,0.009652509652509652,0.2347168597168597,,,,,,,,
113,0.009813384813384814,0.2347168597168597,,,,,,,,
114,0.009813384813384814,0.24179536679536678,,,,,,,,
115,0.009974259974259974,0.24179536679536678,,,,,,,,
116,0.009974259974259974,0.24806949806949807,,,,,,,,
117,0.010135135135135136,0.24806949806949807,,,,,,,,
118,0.010135135135135136,0.2487129987129987,,,,,,,,
119,0.010296010296010296,0.2487129987129987,,,,,,,,
120,0.010296010296010296,0.2594916344916345,,,,,,,,
121,0.010456885456885457,0.2594916344916345,,,,,,,,
122,0.010456885456885457,0.2606177606177606,,,,,,,,
123,0.010778635778635779,0.2606177606177606,,,,,,,,
124,0.010778635778635779,0.26383526383526384,,,,,,,,
125,0.010939510939510939,0.26383526383526384,,,,,,,,
126,0.010939510939510939,0.2702702702702703,,,,,,,,
127,0.0111003861003861,0.2702702702702703,,,,,,,,
128,0.0111003861003861,0.27187902187902185,,,,,,,,
129,0.01126126126126126,0.27187902187902185,,,,,,,,
130,0.01126126126126126,0.2808880308880309,,,,,,,,
131,0.011422136422136422,0.2808880308880309,,,,,,,,
132,0.011422136422136422,0.2812097812097812,,,,,,,,
133,0.011583011583011582,0.2812097812097812,,,,,,,,
134,0.011583011583011582,0.2876447876447876,,,,,,,,
135,0.011743886743886744,0.2876447876447876,,,,,,,,
136,0.011743886743886744,0.28893178893178895,,,,,,,,
137,0.011904761904761904,0.28893178893178895,,,,,,,,
138,0.011904761904761904,0.291023166023166,,,,,,,,
139,0.012226512226512226,0.291023166023166,,,,,,,,
140,0.012226512226512226,0.2942406692406692,,,,,,,,
141,0.012387387387387387,0.2942406692406692,,,,,,,,
142,0.012387387387387387,0.3026061776061776,,,,,,,,
143,0.012548262548262547,0.3026061776061776,,,,,,,,
144,0.012548262548262547,0.3055019305019305,,,,,,,,
145,0.01270913770913771,0.3055019305019305,,,,,,,,
146,0.01270913770913771,0.3056628056628057,,,,,,,,
147,0.01287001287001287,0.3056628056628057,,,,,,,,
148,0.01287001287001287,0.3096846846846847,,,,,,,,
149,0.013030888030888031,0.3096846846846847,,,,,,,,
150,0.013030888030888031,0.31483268983268986,,,,,,,,
151,0.013191763191763193,0.31483268983268986,,,,,,,,
152,0.013191763191763193,0.3162805662805663,,,,,,,,
153,0.013352638352638353,0.3162805662805663,,,,,,,,
154,0.013352638352638353,0.3211068211068211,,,,,,,,
155,0.013513513513513514,0.3211068211068211,,,,,,,,
156,0.013513513513513514,0.32142857142857145,,,,,,,,
157,0.013674388674388674,0.32142857142857145,,,,,,,,
158,0.013674388674388674,0.323037323037323,,,,,,,,
159,0.013835263835263836,0.323037323037323,,,,,,,,
160,0.013835263835263836,0.32496782496782495,,,,,,,,
161,0.014317889317889318,0.32496782496782495,,,,,,,,
162,0.014317889317889318,0.3342985842985843,,,,,,,,
163,0.01447876447876448,0.3342985842985843,,,,,,,,
164,0.01447876447876448,0.3347812097812098,,,,,,,,
165,0.01463963963963964,0.3347812097812098,,,,,,,,
166,0.01463963963963964,0.3367117117117117,,,,,,,,
167,0.014800514800514801,0.3367117117117117,,,,,,,,
168,0.014800514800514801,0.3396074646074646,,,,,,,,
169,0.014961389961389961,0.3396074646074646,,,,,,,,
170,0.014961389961389961,0.34153796653796653,,,,,,,,
